«APN»,«Lot_Acreage»,lat,lon,cluster
1000400000001j,0.75,35.60396865,-80.08033281,130
08-002-0-000-0008-0-0-0,4.35,35.9747692,-80.36552407,131
08-003-0-000-0002-0-0-0,67.57,35.97787161,-80.3746209,131
08-003-0-000-0002-b-0-0,10.65,35.97441875,-80.37744942,131
08-003-0-000-0005-0-0-0,0.52,35.97717484,-80.36897821,131
08-003-0-000-0010-0-0-0,0.54,35.97743552,-80.36900249,131
08-003-0-000-0013-0-0-0,1.38,35.97755285,-80.37062038,131
08-003-0-000-0023-0-0-0,0.83,35.97945071,-80.36720971,131
08-003-0-000-0023-a-0-0,0.97,35.97906836,-80.36731655,131
08-003-0-000-0023-b-0-0,1.07,35.97860777,-80.36717516,131
08-003-0-000-0024-0-0-0,3.06,35.97587102,-80.37216215,131
08-004-0-000-0001-a-0-0,56,35.96887334,-80.38515363,131
08-004-0-000-0005-a-0-0,3.14,35.97162809,-80.37315027,131
08-004-0-000-0008-a-0-0,33.51,35.96326799,-80.37376072,131
08-004-0-000-0010-0-0-0,3,35.96954505,-80.37027542,131
08-004-0-000-0015-d-0-0,3.21,35.96539584,-80.36476122,131
08-004-0-000-0030-0-0-0,2.54,35.97331866,-80.37154397,131
08-004-0-000-0035-c-0-0,2,35.96158916,-80.37409152,131
08-004-0-000-0042-0-0-0,3,35.97158783,-80.37146517,131
08-004-0-000-0042-a-0-0,3,35.97160716,-80.37240373,131
08-004-b-000-0011-0-0-0,2.55,35.9601257,-80.37543688,131
0800400000001b,15.6,35.96803255,-80.38003012,131
09-001-0-000-0003-b-0-0,9.48,35.67565771,-80.22626336,132
09-001-0-000-0005-0-0-0,51.1,35.67801609,-80.22807121,132
09-001-0-000-0012-0-0-0,8.69,35.6749622,-80.22348611,132
09-001-0-000-0013-0-0-0,3.28,35.67211352,-80.22413662,132
09-001-0-000-0014-a-0-0,8.94,35.67221133,-80.22634072,132
09-001-0-000-0015-b-0-0,1,35.67352917,-80.23113549,132
09-001-0-000-0015-c-0-0,1.05,35.67298683,-80.23001099,132
09-001-0-000-0015-e-0-0,1.88,35.6726287,-80.22927102,132
09-001-a-000-0007-0-0-0,1.1,35.6721606,-80.23218732,132
09-001-a-000-0010-0-0-0,0.7,35.67122823,-80.23072582,132
09-001-a-000-0011-0-0-0,0.7,35.67093941,-80.23100612,132
09-001-a-000-0014-0-0-0,1.1,35.67109141,-80.23158855,132
09-001-a-000-0016-0-0-0,0.9,35.67137564,-80.23217573,132
09-002-0-000-0002-0-0-0,1.99,35.67602643,-80.22083938,132
09-002-0-000-0008-c,10.1,35.670647,-80.215279,132
09-008-0-000-0002-0-0-0,20.62,35.66681724,-80.22005854,132
09-009-0-000-0002-0-0-0,1.9,35.66156322,-80.23681012,132
09-009-0-000-0004-e-0-0,3.45,35.6591862,-80.23112255,132
09-009-0-000-0004-f-0-0,3.37,35.65911552,-80.22997292,132
09-009-0-000-0004-g-0-0,13.32,35.65835199,-80.23318421,132
09-009-0-000-0005-0-0-0,167.76,35.66429079,-80.23069904,132
09-009-0-000-0015-0-0-0,4.45,35.660923,-80.22838226,132
09-009-0-000-0024-0-0-0,14.49,35.66616156,-80.22933896,132
09-009-0-000-0024-b-0-0,1.72,35.66942958,-80.23065554,132
09-009-0-000-0024-c-0-0,2,35.6705957,-80.22999998,132
09-009-0-000-0035-a-0-0,2.74,35.67050379,-80.22662456,132
09-009-a-007-0955-0-0-0,0.3,35.66573175,-80.23932161,132
09-009-a-007-0960-0-0-0,0.688,35.66476833,-80.23820814,132
09-009-a-007-0966-0-0-0,0.688,35.66405491,-80.23770239,132
09-009-b-003-0003-0-0-0,1.6,35.66057619,-80.22955506,132
09-009-b-004-0006-0-0-0,5.56,35.66045517,-80.23056537,132
09-009-f-001-0003-0-0-0,0.5,35.66646561,-80.23937159,132
09-009-f-001-0008-0-0-0,0.7,35.66762174,-80.23775159,132
09-009-f-001-0009-0-0-0,0.5,35.66773666,-80.23730888,132
09-009-f-001-0010-0-0-0,1.1,35.6680372,-80.23806663,132
09-009-f-001-0020-0-0-0,0.7,35.66902975,-80.23691013,132
09-009-f-001-0022-0-0-0,0.6,35.6682701,-80.23678848,132
09-009-f-001-0023-0-0-0,0.6,35.66797354,-80.23657952,132
09-009-f-001-0027-0-0-0,0.8,35.66876178,-80.23517675,132
09-009-f-002-0002-0-0-0,0.8,35.66894764,-80.23456467,132
09-009-f-002-0003-0-0-0,0.8,35.66904835,-80.23421555,132
09-009-f-002-0004-0-0-0,0.6,35.66918244,-80.23384656,132
09-009-f-002-0005-0-0-0,0.6,35.66937695,-80.23344087,132
09-009-f-002-0006-0-0-0,0.7,35.6695833,-80.23291463,132
09-009-f-002-0007-0-0-0,0.8,35.66979133,-80.23235651,132
09-009-f-002-0008-0-0-0,0.8,35.6700259,-80.2318468,132
09-009-f-002-0009-0-0-0,0.5,35.67030189,-80.23243788,132
09-009-f-002-0011-0-0-0,0.5,35.66996282,-80.23319581,132
09-009-f-002-0014-0-0-0,0.547,35.66967877,-80.23448876,132
09-009-f-002-0015-0-0-0,0.547,35.66966902,-80.23487969,132
09-009-f-002-0018-0-0-0,0.5,35.66985161,-80.23604264,132
09-009-f-002-0024-0-0-0,0.514,35.67039001,-80.23487661,132
09-009-f-002-0027-0-0-0,0.8,35.67076814,-80.23355822,132
09-009-f-002-0028-0-0-0,0.8,35.67101944,-80.23319977,132
09-009-f-002-0029-0-0-0,0.5,35.67128925,-80.23387563,132
09-009-f-002-0030-0-0-0,0.8,35.67113325,-80.23434877,132
15-029-d-000-0092-0-0-0,0.6,35.67507615,-80.23892448,132
15-030-0-000-0049-0-0-0,2.8,35.67696132,-80.22523239,132
09-002-0-000-0009-0-0-0,15,35.67028789,-80.2131801,133
09-002-0-000-0013-0-0-0,54,35.67421999,-80.20525049,133
09-002-0-000-0015-0-0-0,5.93,35.67637425,-80.20278095,133
09-002-0-000-0018-0-0-0,15,35.67388169,-80.20187208,133
09-002-0-000-0027-0-0-0,6.87,35.67764829,-80.2026632,133
09-003-0-000-0001-0-0-0,157.26,35.67970287,-80.19303428,133
15-023-0-000-0016-0-0-0,26.08,35.69983195,-80.19866287,133
15-025-0-000-0001-a-0-0,3.73,35.68497574,-80.19957771,133
15-025-0-000-0003-0-0-0,327.84,35.68811307,-80.19357491,133
15-025-0-000-0024-0-0-0,2.33,35.68595831,-80.19885937,133
15-025-a-000-0004-0-0-0,3.29,35.68128209,-80.20223395,133
15-025-a-000-0008-0-0-0,3.59,35.68061001,-80.20053617,133
15-026-0-000-0003-0-0-0,115.02,35.69301622,-80.20886528,133
15-026-0-000-0003-a-0-0,7.13,35.69379225,-80.20536251,133
15-026-0-000-0006-a-0-0,34.93,35.69299276,-80.2134318,133
15-026-0-000-0006-b-0-0,12.1,35.68874249,-80.21394133,133
15-026-0-000-0006-c,3.01,35.6866,-80.217131,133
15-026-0-000-0007-0-0-0,74.81,35.68629517,-80.20872201,133
15-026-0-000-0009-0-0-0,18.64,35.68923598,-80.20324198,133
15-026-0-000-0011-0-0-0,28.5,35.69448754,-80.20003525,133
15-026-0-000-0012-0-0-0,8.5,35.69593957,-80.19707866,133
15-026-0-000-0014-0-0-0,13.2,35.69125108,-80.19952932,133
15-026-0-000-0016-0-0-0,20.44,35.68898441,-80.19928336,133
15-026-0-000-0018-0-0-0,1.26,35.70073151,-80.21245018,133
15-026-0-000-0022-0-0-0,1.27,35.6844488,-80.20061269,133
15-026-0-000-0024-0-0-0,27.19,35.69313544,-80.20028504,133
15-027-0-000-0020-0-0-0,65.16,35.69165462,-80.21876363,133
15-030-0-000-0004-c-0-0,13,35.67902798,-80.21807373,133
15-030-0-000-0005-a-0-0,3,35.68310777,-80.2167391,133
15-030-0-000-0009-a-0-0,5.98,35.68536063,-80.21696319,133
15-030-0-000-0014-0-0-0,66.75,35.67821876,-80.21161632,133
15-030-0-000-0015-0-0-0,6.23,35.68341521,-80.20443117,133
15-030-0-000-0015-c-0-0,1.97,35.68453839,-80.20509521,133
15-030-0-000-0017-0-0-0,8.2,35.67874234,-80.20179063,133
15-030-0-000-0026-0-0-0,1.5,35.68342677,-80.22017628,133
15-030-0-000-0027-0-0-0,3.1,35.68391415,-80.22045702,133
15-030-0-000-0044-0-0-0,5,35.679859,-80.2053069,133
15-030-b-000-0008-0-0-0,1.4,35.68341766,-80.20230687,133
15-030-b-000-0009-0-0-0,1.2,35.68369011,-80.20278808,133
15-030-b-000-0011-0-0-0,1,35.68420062,-80.20370521,133
15-030-b-000-0017-0-0-0,1.67,35.68652007,-80.20444972,133
15-030-b-000-0022-0-0-0,1.445,35.68725275,-80.20249886,133
15-030-b-000-0024-0-0-0,1.3,35.68642978,-80.20265723,133
15-030-b-000-0027-0-0-0,1.3,35.68542205,-80.20266817,133
15-999-0-000-0001-0-0-0,7.93,35.69607025,-80.1989117,133
09-002-0-000-0011-0-0-0,108.75,35.66947201,-80.2065163,134
09-002-0-000-0021-a-0-0,1.5,35.66424612,-80.20111251,134
09-003-0-000-0001-b-0-0,9.08,35.67430376,-80.19078991,134
09-003-0-000-0001-c-0-0,1,35.67473468,-80.19323516,134
09-003-0-000-0002-a-0-0,7.41,35.67120595,-80.1967928,134
09-003-0-000-0003-0-0-0,18,35.66994453,-80.19554189,134
09-003-0-000-0004-0-0-0,1.01,35.66849174,-80.19708957,134
09-003-0-000-0008-0-0-0,17.5,35.66627017,-80.19572703,134
09-003-0-000-0012-0-0-0,28.69,35.67176843,-80.19116257,134
09-003-0-000-0013-0-0-0,32.14,35.67521587,-80.18156194,134
09-003-0-000-0014-c-0-0,11.66,35.67252965,-80.18731285,134
09-003-0-000-0019-0-0-0,9.45,35.67040048,-80.18248639,134
09-003-0-000-0020-0-0-0,16.14,35.67185894,-80.18190191,134
09-003-0-000-0025-0-0-0,18.01,35.67298234,-80.193923,134
09-007-0-000-0002-0-0-0,2,35.65707259,-80.20501673,134
09-007-0-000-0004-0-0-0,3.5,35.65633231,-80.20592817,134
09-007-0-000-0007-0-0-0,6.3,35.65475559,-80.20671505,134
09-007-0-000-0012-0-0-0,7.52,35.65179136,-80.20632171,134
09-007-0-000-0013-0-0-0,7.58,35.65095209,-80.20639549,134
09-007-0-000-0017-0-0-0,2.81,35.65980397,-80.20004065,134
09-007-0-000-0019-0-0-0,1.32,35.66115012,-80.19759144,134
09-007-0-000-0020-0-0-0,47.1,35.65585775,-80.19226678,134
09-007-0-000-0020-b-0-0,15,35.65685337,-80.19695043,134
09-007-0-000-0020-c-0-0,22.84,35.65489211,-80.19654683,134
09-007-0-000-0021-0-0-0,18.55,35.66484888,-80.19612238,134
09-007-0-000-0021-a-0-0,22.21,35.66348221,-80.19473254,134
09-007-0-000-0023-0-0-0,15.39,35.66184041,-80.19501421,134
09-007-0-000-0028-0-0-0,21.92,35.65984231,-80.1854243,134
09-007-0-000-0028-a-0-0,31.08,35.66349497,-80.18444036,134
09-007-0-000-0031-0-0-0,6,35.65583596,-80.1878888,134
09-007-0-000-0034-0-0-0,4.66,35.65425598,-80.18818309,134
09-007-0-000-0035-b-0-0,2.29,35.65360363,-80.18847659,134
09-007-0-000-0053-0-0-0,4.31,35.66174816,-80.19257346,134
09-007-0-000-0057-0-0-0,3,35.65905188,-80.20453207,134
09-007-0-000-0058-a,1.51,35.659634,-80.202686,134
09-007-0-000-0059-0-0-0,3,35.65822552,-80.20453313,134
09-007-0-000-0061-0-0-0,3,35.65741872,-80.20485698,134
09-007-0-000-0062-0-0-0,1.15,35.66014479,-80.20331382,134
09-007-0-000-0066-a-0-0,1,35.66018017,-80.19999741,134
09-007-0-000-0074-0-0-0,3.84,35.65875065,-80.19716321,134
09-008-0-000-0011-0-0-0,13.05,35.66347413,-80.20118721,134
09-008-0-000-0013-0-0-0,105,35.66409922,-80.20850222,134
09-012-0-000-0002-0-0-0,49.88,35.65107306,-80.19932695,134
09-012-0-000-0003-0-0-0,8.56,35.64790387,-80.19203207,134
09-012-0-000-0007-0-0-0,12.81,35.64799108,-80.18979987,134
09-012-0-000-0011-0-0-0,4.01,35.64685666,-80.19753061,134
09-012-0-000-0045-0-0-0,25.46,35.65248741,-80.19564056,134
09-012-0-000-0046-0-0-0,19.7,35.65039311,-80.19496308,134
09-012-0-000-0047-0-0-0,11.98,35.64875617,-80.19672324,134
09-012-0-000-0050-0-0-0,26.79,35.65045639,-80.19076606,134
09-013-0-000-0001-0-0-0,63.7,35.64770748,-80.18586245,134
09-013-0-000-0002-a-0-0,1.95,35.64843404,-80.18599232,134
09-013-0-000-0002-b-0-0,2.3,35.64924454,-80.18451842,134
09-004-0-000-0002-0-0-0,83.52,35.6638166,-80.17153925,135
09-004-0-000-0004-0-0-0,6.7,35.66818152,-80.15695591,135
09-005-0-000-0001-0-0-0,10.88,35.65440067,-80.15998109,135
09-005-0-000-0002-0-0-0,66.14,35.65675712,-80.15583539,135
09-005-0-000-0004-0-0-0,9.96,35.65844368,-80.15219157,135
09-006-0-000-0001-0-0-0,21.31,35.65967075,-80.17973628,135
09-006-0-000-0005-0-0-0,10.1,35.65677787,-80.18089579,135
09-006-0-000-0008-0-0-0,3.9,35.65851319,-80.177478,135
09-006-0-000-0012-0-0-0,21.87,35.65893672,-80.17541455,135
09-006-0-000-0012-b-0-0,0.9,35.65937979,-80.17117849,135
09-006-0-000-0012-f,0.58,35.657251,-80.173064,135
09-006-0-000-0014-d-0-0,2.93,35.65264059,-80.17430882,135
09-006-0-000-0016-a-0-0,49,35.65655493,-80.16036378,135
09-006-0-000-0017-b-0-0,2.04,35.66029065,-80.16280179,135
09-006-0-000-0019-0-0-0,7.93,35.65959255,-80.17283667,135
09-006-0-000-0024-0-0-0,21.37,35.65975324,-80.15889141,135
09-006-0-000-0030-0-0-0,11.52,35.66394203,-80.15930089,135
09-006-0-000-0030-a-0-0,53.31,35.66624692,-80.1597447,135
09-006-0-000-0039-0-0-0,96.5,35.66244687,-80.1555082,135
09-006-d-000-0001-b-0-0,0.8,35.66285587,-80.16596605,135
09-006-d-000-0001-d-0-0,1.4,35.66352861,-80.16592257,135
09-006-d-000-0002-0-0-0,0.7,35.66189746,-80.16605242,135
09-006-d-000-0006-0-0-0,0.5,35.66079719,-80.16674396,135
09-006-d-000-0008-0-0-0,0.6,35.66031961,-80.16713603,135
09-006-d-000-0011-0-0-0,0.6,35.65966575,-80.16781763,135
09-006-d-000-0016-0-0-0,1,35.65852055,-80.16890447,135
09-006-d-000-0018-0-0-0,0.6,35.65791586,-80.16881604,135
09-006-d-000-0022-0-0-0,0.6,35.65686091,-80.16855844,135
09-006-d-000-0023-0-0-0,0.6,35.65657223,-80.16848108,135
09-006-d-000-0025-0-0-0,1.6,35.6558773,-80.16802583,135
09-006-d-000-0027-0-0-0,0.7,35.65484508,-80.16791266,135
09-006-d-000-0030-0-0-0,2.8,35.65330491,-80.16594627,135
09-006-d-000-0033-0-0-0,1.9,35.65435142,-80.16487284,135
09-006-d-000-0035-0-0-0,1.4,35.65582765,-80.16684597,135
09-006-d-000-0036-0-0-0,0.829,35.6564916,-80.1674169,135
09-006-d-000-0037-0-0-0,0.9,35.65728679,-80.16770944,135
09-006-d-000-0038-0-0-0,0.8,35.65777109,-80.16769662,135
09-006-d-000-0039-0-0-0,1,35.65813956,-80.16761105,135
09-006-d-000-0040-0-0-0,1.3,35.6584691,-80.16729262,135
09-006-d-000-0042-0-0-0,0.932,35.65920466,-80.16674137,135
09-006-d-000-0043-0-0-0,1.1,35.65954417,-80.16648693,135
09-006-d-000-0045-0-0-0,0.887,35.66030705,-80.16591558,135
09-006-d-000-0047-0-0-0,1.2,35.66102334,-80.16536287,135
09-006-d-000-0048-0-0-0,1.1,35.66152985,-80.16505824,135
09-006-d-000-0052-0-0-0,0.7,35.65925523,-80.16560137,135
09-006-d-000-0053-0-0-0,0.718,35.65895831,-80.16580414,135
09-006-d-000-0054-0-0-0,0.7,35.65865827,-80.16600887,135
09-006-d-000-0057-0-0-0,0.7,35.65775817,-80.16662305,135
09-006-d-000-0059-0-0-0,0.7,35.65715807,-80.16703249,135
09-006-d-000-0060-0-0-0,0.7,35.65685597,-80.16723839,135
09-006-d-000-0061-0-0-0,0.9,35.65628525,-80.16647264,135
09-006-d-000-0062-0-0-0,0.9,35.65666526,-80.1662135,135
09-006-d-000-0064-0-0-0,0.7,35.65730533,-80.16577655,135
09-006-d-000-0065-0-0-0,0.7,35.65760533,-80.16557176,135
09-006-d-000-0066-0-0-0,0.7,35.65790533,-80.16536695,135
09-006-d-000-0067-0-0-0,0.7,35.65820534,-80.16516215,135
09-006-d-000-0068-0-0-0,0.7,35.65850534,-80.16495734,135
09-006-d-000-0069-0-0-0,0.7,35.65880515,-80.16475251,135
09-006-d-000-0070-0-0-0,0.7,35.65910513,-80.16454812,135
09-006-d-000-0073-0-0-0,0.8,35.66012161,-80.16397675,135
09-006-d-000-0075-0-0-0,0.8,35.66106536,-80.16399844,135
09-006-d-000-0076-0-0-0,1.7,35.66182649,-80.16395494,135
09-006-d-000-0077-0-0-0,1.5,35.66224816,-80.16440209,135
09-006-d-000-0078-0-0-0,0.9,35.66235314,-80.16502208,135
09-006-d-000-0080-0-0-0,3.1,35.65788936,-80.16340161,135
09-006-d-000-0083-0-0-0,3.6,35.65654402,-80.1640747,135
09-006-d-000-0084-0-0-0,3.7,35.65609522,-80.16429822,135
09-006-d-000-0085-0-0-0,4.6,35.65560411,-80.16453436,135
09-006-d-000-0086-0-0-0,5.2,35.65506467,-80.16480184,135
09-013-0-000-0002-c-0-0,1.6,35.64968868,-80.18302929,135
09-013-0-000-0007-0-0-0,2.09,35.65021817,-80.18216203,135
09-013-0-000-0012-0-0-0,5.61,35.65037747,-80.1755908,135
09-013-0-000-0015-a-0-0,18.61,35.65063464,-80.17107762,135
09-013-0-000-0025-a-0-0,16.9,35.64840553,-80.17145927,135
09-013-0-000-0027-0-0-0,66.69,35.65012715,-80.16475267,135
09-013-0-000-0027-a-0-0,16.27,35.65221016,-80.16203531,135
09-013-0-000-0028-a-0-0,2,35.6432886,-80.1639222,135
09-013-0-000-0029-d-0-0,1.95,35.64305994,-80.16533277,135
09-013-a-000-0049-0-0-0,0.7,35.64751654,-80.18016365,135
09-013-a-000-0057-0-0-0,2,35.6456138,-80.18199811,135
09-013-b-000-0016-0-0-0,1.83,35.64802881,-80.1799418,135
09-013-c-000-0001-0-0-0,0.5,35.64685033,-80.1745192,135
09-013-c-000-0003-0-0-0,1.8,35.6475565,-80.1746407,135
09-013-c-000-0004-0-0-0,1.1,35.64752829,-80.17515862,135
09-013-c-000-0005-0-0-0,1.2,35.64795425,-80.17539799,135
09-013-c-000-0006-0-0-0,0.82,35.6483823,-80.17526887,135
09-013-c-000-0007-0-0-0,0.7,35.64865101,-80.17518759,135
09-013-c-000-0008-0-0-0,0.6,35.64888802,-80.17505196,135
09-013-c-000-0009-0-0-0,0.8,35.64900275,-80.17477023,135
09-013-c-000-0010-0-0-0,0.7,35.64911231,-80.17449081,135
09-013-c-000-0011-0-0-0,0.9,35.64910443,-80.17406652,135
09-013-c-000-0012-0-0-0,0.8,35.64847798,-80.17397918,135
09-013-c-000-0013-0-0-0,0.6,35.64990939,-80.17415836,135
09-013-c-000-0014-0-0-0,0.5,35.64987789,-80.1746506,135
09-013-c-000-0015-0-0-0,0.6,35.65027505,-80.1744356,135
09-013-c-000-0022-0-0-0,0.5,35.65203936,-80.17523574,135
09-014-0-000-0001-a-0-0,17.25,35.64699481,-80.16085692,135
09-008-0-000-0002-c-0-0,1,35.6651083,-80.21738902,136
09-008-0-000-0002-h-0-0,13.25,35.66182145,-80.21920568,136
09-008-0-000-0004-0-0-0,13.15,35.66183145,-80.21589577,136
09-008-0-000-0005-0-0-0,14.97,35.66030587,-80.21820774,136
09-008-0-000-0008-0-0-0,4.03,35.65941458,-80.21898002,136
09-008-0-000-0009-a-0-0,14.02,35.65733495,-80.21914115,136
09-008-0-000-0009-b-0-0,13.95,35.65494401,-80.21983968,136
09-008-0-000-0009-c-0-0,74.53,35.65323759,-80.2157288,136
09-008-0-000-0010-0-0-0,163.48,35.65852125,-80.2100285,136
09-009-0-000-0004-0-0-0,77.5,35.65545974,-80.23364363,136
09-009-0-000-0009-0-0-0,16.5,35.66063899,-80.22425701,136
09-009-0-000-0010-0-0-0,17.19,35.65955587,-80.22716886,136
09-009-0-000-0011-0-0-0,17.19,35.65805125,-80.22724873,136
09-009-0-000-0011-a-0-0,9.67,35.65900856,-80.22356377,136
09-009-0-000-0013-0-0-0,4.81,35.65636231,-80.22440266,136
09-009-0-000-0014-b-0-0,5.06,35.65620921,-80.22327449,136
09-009-0-000-0021-c-0-0,5.56,35.65657284,-80.22891402,136
09-009-0-000-0023-0-0-0,4.42,35.65446851,-80.2247207,136
09-009-0-000-0027-0-0-0,6.16,35.65503435,-80.22738241,136
09-009-0-000-0027-c-0-0,2.33,35.65509202,-80.22936484,136
09-010-0-000-0012-0-0-0,20.35,35.65187871,-80.2327243,136
09-010-0-000-0012-b-0-0,1.91,35.65148142,-80.23012498,136
09-010-0-000-0013-0-0-0,5.4,35.6536909,-80.23058773,136
09-010-0-000-0017-0-0-0,67.5,35.64779376,-80.23194417,136
09-011-0-000-0001-a-0-0,7.81,35.65203625,-80.2250465,136
09-011-0-000-0001-b-0-0,7.81,35.65202345,-80.22645129,136
09-011-0-000-0001-c-0-0,7.81,35.65203379,-80.22715273,136
09-011-0-000-0001-d-0-0,7.81,35.65205316,-80.22785413,136
09-011-0-000-0002-0-0-0,3.98,35.652984,-80.22358947,136
09-011-0-000-0003-0-0-0,3.98,35.65299795,-80.2242688,136
09-011-0-000-0006-0-0-0,2.64,35.64664034,-80.22642419,136
09-011-0-000-0010-b-0-0,4.1,35.64759853,-80.22588814,136
09-011-0-000-0015-0-0-0,5.65,35.64911951,-80.22406952,136
09-011-0-000-0015-c-0-0,0.94,35.65144196,-80.22203965,136
09-011-0-000-0022-0-0-0,9.01,35.64893113,-80.21710314,136
09-011-0-000-0025-0-0-0,5.97,35.64511519,-80.21661501,136
09-011-0-000-0025-a-0-0,4.97,35.64522648,-80.21845576,136
09-011-0-000-0026-0-0-0,15.65,35.64587435,-80.21275957,136
09-011-0-000-0026-b-0-0,3.45,35.64952798,-80.21476836,136
09-011-0-000-0026-c-0-0,2.45,35.64936237,-80.21390651,136
09-011-0-000-0026-d-0-0,4.51,35.64825332,-80.2144233,136
09-011-0-000-0031-0-0-0,7.72,35.64266943,-80.22366517,136
09-011-0-000-0031-a-0-0,15.47,35.64258672,-80.21943051,136
09-011-0-000-0033-0-0-0,18.05,35.64407928,-80.22019193,136
09-011-0-000-0034-0-0-0,1.27,35.64433523,-80.22337457,136
09-011-0-000-0034-a-0-0,1.27,35.64454663,-80.22435237,136
09-011-0-000-0034-b-0-0,1.27,35.64442134,-80.22381883,136
09-011-0-000-0039-0-0-0,18.1,35.64657752,-80.22314589,136
09-011-0-000-0043-0-0-0,3.06,35.65008916,-80.21294317,136
09-011-0-000-0043-a-0-0,4.09,35.64856135,-80.21303311,136
09-011-0-000-0045-0-0-0,15.28,35.64606268,-80.21461665,136
09-011-0-000-0047-0-0-0,1.07,35.65047772,-80.21477366,136
09-011-0-000-0049-0-0-0,1.02,35.6506986,-80.21691264,136
09-011-0-000-0051-0-0-0,6,35.64920988,-80.2225324,136
09-011-0-000-0055-0-0-0,18.03,35.63836171,-80.21779397,136
09-011-0-000-0056-0-0-0,18.03,35.63848315,-80.2206004,136
09-011-0-000-0057-a-0-0,4.29,35.63925805,-80.22586917,136
09-011-0-000-0061-0-0-0,1.32,35.65072597,-80.22125663,136
09-012-0-000-0001-0-0-0,2.07,35.65071616,-80.20951541,136
0900800000010a,7.52,35.66376988,-80.21604107,136
09-012-0-000-0002-a-0-0,35.16,35.64534909,-80.19965681,137
09-012-0-000-0008-a-0-0,1.17,35.64056469,-80.19474769,137
09-012-0-000-0008-b-0-0,30.26,35.64386751,-80.19223262,137
09-012-0-000-0012-0-0-0,52.4,35.64169845,-80.20540519,137
09-012-0-000-0018-0-0-0,3.09,35.64037551,-80.20234654,137
09-012-0-000-0034-0-0-0,1.4,35.63699078,-80.19898683,137
09-012-0-000-0037-0-0-0,1.5,35.63815531,-80.1966222,137
09-012-0-000-0056-b-0-0,21,35.64450454,-80.20198514,137
09-020-a-000-0002-0-0-0,1.5,35.62707118,-80.19986186,137
09-020-a-000-0009-0-0-0,0.9,35.62565952,-80.20248556,137
09-020-b-000-0008-0-0-0,1.5,35.62696513,-80.19799498,137
09-020-b-000-0009-0-0-0,1.5,35.62701064,-80.19844313,137
09-020-b-000-0010-0-0-0,1.51,35.62685229,-80.19888774,137
09-020-b-000-0011-0-0-0,1.428,35.6259567,-80.19564079,137
09-020-b-000-0013-0-0-0,1.4,35.62559205,-80.19666149,137
09-020-b-000-0014-0-0-0,1.5,35.62544903,-80.19716815,137
09-020-b-000-0017-0-0-0,1.6,35.62606321,-80.19925201,137
09-020-b-000-0025-0-0-0,1.4,35.62405764,-80.20079906,137
09-020-b-000-0027-0-0-0,1.6,35.62427702,-80.19988349,137
09-020-b-000-0028-0-0-0,1.7,35.62433996,-80.19943505,137
09-020-b-000-0030-0-0-0,1.5,35.62489858,-80.19829467,137
09-020-c-000-0003-0-0-0,3.39,35.62352548,-80.19918144,137
09-020-c-000-0005-0-0-0,2.52,35.62356909,-80.19821828,137
09-020-c-000-0006-0-0-0,2.03,35.62395806,-80.19779383,137
09-020-c-000-0008-0-0-0,2.4,35.62480569,-80.19673949,137
09-020-c-000-0011-0-0-0,1.19,35.62353743,-80.1968829,137
09-020-c-000-0013-0-0-0,1.13,35.62231666,-80.19776253,137
09-020-h-000-0035-0-0-0,1.05,35.62767342,-80.1943208,137
09-021-0-000-0001-0-0-0,111.37,35.63273133,-80.21095747,137
09-021-0-000-0001-a-0-0,110.33,35.64035532,-80.21094393,137
09-021-0-000-0002-0-0-0,38.91,35.62999205,-80.19420898,137
09-021-0-000-0002-d-0-0,2.62,35.62995383,-80.19730516,137
09-021-d-000-0018-0-0-0,1.8,35.63837954,-80.19082804,137
09-021-d-000-0023-0-0-0,1.007,35.63709962,-80.19235073,137
09-021-d-000-0030-0-0-0,1.3,35.63681527,-80.19058093,137
09-021-e-000-0018-0-0-0,0.5,35.632312,-80.19928417,137
09-021-e-000-0020-0-0-0,0.5,35.63209499,-80.19996609,137
09-021-e-000-0021-0-0-0,0.5,35.63211834,-80.20030746,137
09-021-e-000-0026-0-0-0,0.5,35.63333685,-80.19982222,137
09-021-e-000-0028-0-0-0,0.5,35.63314882,-80.20046134,137
09-021-e-000-0036-0-0-0,0.5,35.63145953,-80.20221878,137
09-021-e-000-0037-0-0-0,0.5,35.63126266,-80.20244516,137
09-021-e-000-0076-0-0-0,0.5,35.63077928,-80.20198208,137
09-021-e-000-0080-0-0-0,0.6,35.62983611,-80.20110052,137
09-021-e-000-0084-0-0-0,0.6,35.63073008,-80.2005603,137
09-021-e-000-0088-0-0-0,0.5,35.6312724,-80.20143243,137
09-021-e-000-0093-0-0-0,0.5,35.63141714,-80.19981643,137
09-021-e-000-0099-0-0-0,0.753,35.63007108,-80.19872578,137
09-021-e-000-0100-0-0-0,0.5,35.63036442,-80.19851118,137
09-021-e-000-0102-0-0-0,0.5,35.63089374,-80.19881975,137
09-021-e-000-0103-0-0-0,0.5,35.63113454,-80.19906637,137
09-021-f-000-0051-0-0-0,0.8,35.62854242,-80.20601279,137
09-021-f-000-0058-0-0-0,0.6,35.62901895,-80.20419965,137
09-021-f-000-0059-0-0-0,0.6,35.62864225,-80.20405503,137
09-021-f-000-0061-0-0-0,0.6,35.62877693,-80.20319247,137
09-021-f-000-0063-0-0-0,0.5,35.62944707,-80.20335927,137
